ROW_ID,IF_SCORE,LOF_SCORE,OCSVM_SCORE,PCA_SCORE,AE_SCORE,ENSEMBLE_SCORE,ML_ANOMALY_FLAG
1415,0.21038398488466103,0.007549551077044319,0.17711209126268243,0.0003890844261217168,0.0026975172,0.08246843175709384,0
240,0.3827659268939122,0.010523736859679398,0.10444893684121215,0.028399798294462323,0.0029258167,0.13288475013924464,0
5154,0.3125252906908943,0.006528282689478856,0.21901389386392459,0.001415098911457805,0.0033451486,0.11759836930611664,0
2550,0.36280493354806137,0.060279461726747384,0.3270735370770672,0.024235384188035936,0.006230043,0.15429286973332662,0
3961,0.21337362634040077,0.006500156606186579,0.18275070096974308,5.800807364724755e-05,0.0020812738,0.08357315744435988,0
5246,0.14953377035770063,0.008916407594485956,0.1441032238226618,0.0011432980832782622,0.0022701882,0.06107181033209986,0
7816,0.3007710153119989,0.00729236674874656,0.07445902883937658,0.0009517844345607778,0.0019099378,0.09916978241040278,0
2113,0.2848630984248717,0.007727247997508766,0.0786653607326845,0.015256262612818422,0.0013242614,0.097546721355546,0
1010,0.21362982785731774,0.010933958389580849,0.23569761657533575,0.0004946807892534989,0.0031426325,0.08979383178639141,0
6522,0.17524848320656514,0.008011356881981214,0.12005055404554499,0.0006335642092716131,0.0027421496,0.06633009381014558,0
6320,0.34141944419708414,0.003686030414086189,0.07285309363673832,0.027984444043542816,0.0013682647,0.11608711387904397,0
5471,0.41975069570011847,0.02242306544705486,0.1957448170433584,0.028036344625370753,0.005152965,0.15489515542006985,0
6987,0.24671600639563532,0.00913149779111384,0.16686039243005335,0.0009943928617332431,0.002547727,0.09257718761472769,0
1143,0.21571163022120998,0.01027566320655816,0.09529225398179543,0.027156961181046387,0.0023326855,0.08140147869927607,0
5242,0.4293417319861188,0.009844697265616029,0.2650711955947006,0.0005443737210330792,0.0036891084,0.15750971615100534,0
3358,0.2823138231854909,0.010430287856229879,0.1631623184108,0.0002700041361199422,0.0036128587,0.1031912660222586,0
6147,0.1779750338708572,0.014020100684986832,0.15074300063654994,0.026801545102399148,0.0026859182,0.07603490483241979,0
7988,0.30421659391413136,0.010197131293979079,0.18536004549759816,0.0015530398808740393,0.0031108223,0.11206455057483425,0
7803,0.2804650835337927,0.004226759595908583,0.13110843995531649,0.026782132449886278,0.0021986929,0.10368907937993278,0
4757,0.15300062057488517,0.008351513247021804,0.15984689037739452,0.0009532525731500841,0.0020955862,0.06353935290756171,0
3734,0.39380187843813574,0.020140497213768732,0.18815484489214832,0.0005216235115867665,0.0037641772,0.14020367562970396,0
4774,0.233447062443734,0.007119295158938462,0.21334548934831285,0.01500505170340935,0.002379472,0.09579544910670999,0
4693,0.49689390628828584,0.032501528543552836,0.30676711703116394,0.02535581656087735,0.0061715273,0.1899176579750129,0
6347,0.34140539497409567,0.014967065207901064,0.24038634902762793,0.0011490941584399832,0.003694417,0.1292951038340036,0
5458,0.39846856390923485,0.009169070958859429,0.13865806998724403,0.00235155777464187,0.0028807262,0.13565781275324823,0
3707,0.14539581648062874,0.007596170302292476,0.10190222772871181,0.0002541216098074604,0.0014280926,0.05504783686582858,0
6217,0.3873383502962993,0.01599970078958887,0.23000752587213885,0.026806504911224497,0.0048782104,0.14762699191800593,0
234,0.36212272989639016,0.010501186081679366,0.25940002305633936,0.015703795685411,0.003566891,0.1398377663062925,0
3372,0.39762183377919313,0.012231526040767446,0.22303862543668318,0.0019783389349020035,0.0033170357,0.14420434378887945,0
2919,0.21176115181539598,0.009859998136896071,0.14019531968400503,0.026623961633024208,0.0022573937,0.08453588779015703,0
587,0.17996290375849772,0.004513080644177605,0.08260449185081101,0.019070201995359613,0.00080206164,0.06675528727011014,0
4029,0.5677502293999831,0.05879169118071008,0.3520419232898826,0.05335338742787566,0.0048621516,0.2235377533180646,1
1916,0.15763153062609833,0.007627343988499689,0.18977239795677558,8.555920949646062e-05,0.0020489886,0.06766124181402053,0
909,0.3130363695143214,0.007489822403326143,0.06019197838829607,0.027024671989441636,0.0006506991,0.106279235068632,0
3718,0.9062241810297484,0.041253771251436026,0.5941106149113637,0.025563551007135074,0.05100531,0.3558179967059834,1
6004,0.24159899570703117,0.011624177107236408,0.1985022193094923,0.013542999873151456,0.0030630087,0.09711984095979591,0
5328,0.33573745201032784,0.009360264945753455,0.19695133429984843,0.025211127326359228,0.0032431488,0.12736756565397397,0
5747,0.25083112305156186,0.007993959003596332,0.15860848205680325,0.025046759448684293,0.002105927,0.09755071106297358,0
316,0.19693796299360214,0.007331971481621995,0.18830551827794104,0.0009119833705362449,0.0017281795,0.07934598843767061,0
7280,0.3842430302717222,0.00900549946204674,0.07730504973071925,0.02785977697937195,0.0018650993,0.13003544921013982,0
5232,0.33036384119031714,0.021145095741388134,0.14597432244008637,0.00029607335306576667,0.002079298,0.11650409828716188,0
4221,0.41352371979057734,0.016454628111500117,0.26567659178138886,0.000720805210508807,0.004756986,0.15384149481763085,0
3246,0.19145495102537588,0.009233260822199274,0.05648953048233724,0.01334608625842953,0.00070235506,0.06688868821267342,0
4565,0.4135349753534103,0.022872721839513232,0.15936277221808237,0.02767016384533668,0.0035124756,0.14887181749600753,0
7118,0.14047998285041535,0.009705839703768107,0.08351488038277657,0.02536211878038234,0.0017519516,0.057064076111997084,0
3095,0.306604853259783,0.01383587151571106,0.25034192605193795,0.02332620916449144,0.0035904546,0.12414161394167678,0
4547,0.08032315509896261,0.00493969025236787,0.11361837181397122,0.0026273430953153393,0.0009787555,0.03677184803821859,0
6914,0.276809372004441,0.025179156350955554,0.19116066132753506,0.029899476526332586,0.0051240004,0.11219388885433022,0
5022,0.21577677758366198,0.006711088258199979,0.10404588263589397,0.025322655281572248,0.00074377074,0.0810963926454519,0
1488,0.22430885353500135,0.007215603645527116,0.21687751068904104,0.016401130401246987,0.0029688207,0.09387283982046853,0
1164,0.7272152084964375,0.010213907974211966,0.32758020069014504,0.024732295136479746,0.03356608,0.2669602571978547,1
4335,0.31454177550007567,0.0068196075927351605,0.10134944220647071,0.028367083974893702,0.0009960601,0.11115167247440876,0
5010,0.3969278307898587,0.017459985793755253,0.21887913131079534,0.036391994047401274,0.0028920406,0.1508582720093705,0
3313,0.6370732453117931,0.01282853921047779,0.26776392418749473,0.0014438182302558352,0.030295981,0.2285587782801877,1
2273,0.13238171452155514,0.007684458516913521,0.16051922408124417,0.025513511113052747,0.0024499362,0.06237256575549726,0
1663,0.36840399179153394,0.013022971982780594,0.2405281998685665,0.02546818416016064,0.002851089,0.1418252782653615,0
7204,0.4749377782419055,0.010262065288264722,0.23689256331959607,0.02682619379577002,0.0033512192,0.17356740095502285,0
7807,0.2212036167491513,0.005095127762662343,0.18073634008084527,0.027712251120860936,0.0019009945,0.09105698038042483,0
1173,0.2590538793837866,0.010642913442556858,0.17896915179563902,0.001973135098901498,0.0017393027,0.09759378817704714,0
7939,0.506536654340673,0.0252325824626327,0.22755570093743768,0.0003553864210057381,0.005202382,0.17887161660431758,0
6002,0.23173772656407632,0.0101889680126543,0.19633203022116932,0.0273935156279509,0.0025358978,0.09641289027330627,0
3015,0.26944216322806686,0.0035195042621998097,0.15853976859814045,0.0002102238236399988,0.0021012635,0.09771100009157258,0
2580,0.5368581293562668,0.043639708056904626,0.2332730324094719,0.027286880998709857,0.005382093,0.1958207170636891,0
7740,0.40500636951577723,0.009622596180118176,0.1958308562148948,0.0020221241059675964,0.0027810675,0.14328600117983076,0
5637,0.7580624510613465,0.010369708254911314,0.33695340824030356,0.002820234044121579,0.032356363,0.2724220026137105,1
3222,0.16141175832632926,0.01998753459609686,0.12954335633706243,0.015704805498980668,0.0016912547,0.06702495413879649,0
1045,0.2525217993802649,0.006136880253970999,0.04383117034824125,0.00016412853789275837,0.0006979688,0.0809955612333139,0
5091,0.24046277054163054,0.010776356796505116,0.23645152202224284,0.0006893572805337683,0.0029072962,0.09787167938849524,0
1596,0.2431968241988871,0.005870790060730689,0.17184555428612605,0.031157932822696032,0.0020386775,0.0975738715189313,0
7869,0.2705120135610031,0.001703780041207828,0.12584518267382097,0.02724957399377729,0.0017976244,0.09989770248124918,0
6795,0.13764686875066573,0.011228152284980121,0.13740898151647452,0.001042464794428142,0.0019189994,0.05694196680769709,0
3481,0.20456392486141398,0.008431089985083753,0.17127203501782245,0.00022464566920684048,0.001972497,0.07997616818512017,0
7297,0.1432699083859722,0.008674063519453181,0.2260011615391949,0.0011063935396651476,0.0029265992,0.06754775352317534,0
6577,0.36867730747281446,0.010193901309237008,0.18978132290913657,0.026054537569893118,0.002802783,0.1366524571016802,0
3361,0.1681532621778887,0.007225087547128795,0.13604534280068015,0.0270716047865109,0.0015056911,0.07063904998482962,0
3261,0.1699562695375431,0.008555300411911226,0.0525543069811668,0.02679926128966973,0.0015162482,0.06291256833492258,0
2699,0.200063769761753,0.008110064341296696,0.13580555611259593,0.0002376700023598331,0.0020663338,0.07507812715441403,0
5940,0.5703891925586909,0.06183598511156454,0.46898551234745595,0.027409401721328046,0.0112195,0.2330466379338543,1
6145,0.32232333873728974,0.009726385905709584,0.2193754011360151,0.017720142048494838,0.003602752,0.12423203442710108,0
6663,0.3666063624286374,0.025309993755437545,0.18974131899845528,0.02417314201954068,0.0039959927,0.13752046624385708,0
6162,0.24866611727907378,0.012953385742501941,0.1459050629620339,5.551955420612159e-05,0.0022339236,0.09116696107036551,0
1296,0.2398365130998513,0.007620705277839214,0.22578255139860176,0.0005488633984146917,0.003118246,0.09633652616406659,0
2143,0.42719089156916334,0.016394928636630255,0.2977955178817618,0.02889688842569394,0.0040017148,0.16655620430403106,0
497,0.17124517890638732,0.011905728863948696,0.3270805328774154,0.02603807219576743,0.0032632274,0.09145876250783165,0
5413,0.35037219343888243,0.0206705819610867,0.2669455404310875,0.002172046628735981,0.0042009545,0.1355679660265263,0
4388,0.19771461734944848,0.006265517473846374,0.11072164807390814,0.0008339007113748865,0.0008712942,0.07144127015530556,0
5813,0.08957978072169695,0.007646492362540784,0.19362559614346056,0.026455713619011036,0.0017192746,0.05280806818163257,0
3519,0.2355283671367871,0.07722272532410575,0.32235774710569437,0.02529549179876988,0.007320788,0.11787189225732515,0
5193,0.3542783868302373,0.007735011722459232,0.19292375520589589,0.0291797419162884,0.0029478758,0.13306970391263834,0
1818,0.3320014684654681,0.00997837667179361,0.12667895038745894,0.024326550844202287,0.0029316698,0.11901098440700227,0
2665,0.33371116402175793,0.01653559606803188,0.1532532476912547,0.02578226385949837,0.0028157763,0.12309341927080399,0
3232,0.28686508581696296,0.009480671459524513,0.26523196498319646,0.00044987050353187933,0.0033451293,0.11462430233051772,0
4504,0.17744285991858402,0.006012238254377753,0.06593324465519397,0.0003168956173461233,0.0009911136,0.060788119493381004,0
454,0.27821479098058544,0.00818244444690153,0.16780890887181316,0.026919144567212738,0.002533781,0.10720753590722758,0
1169,0.1924917233952754,0.01025420572096703,0.17408336307963343,0.02661331230688817,0.0024320816,0.08223356089125212,0
2303,0.25000837042230856,0.009061413155662492,0.15356685890519117,0.015902580325199065,0.0032332265,0.09541582237728989,0
1576,0.17106984223108632,0.008319698664566342,0.2768881991459915,0.0012281904726188563,0.0027767795,0.08092041442000204,0
3419,0.33739581020047676,0.014952515148453546,0.21680720652687363,0.0005763210822720364,0.0042003742,0.12577009171670567,0
3768,0.3856474913237672,0.021885413272248518,0.1277574623071509,0.0006509454620503873,0.004350408,0.1320938464415949,0
2808,0.1802386587060162,0.008127032810657898,0.20297177683724257,0.026544108632541606,0.0024375306,0.08122155948007648,0
6177,0.16516835336733016,0.004970261377205497,0.1707476952097541,0.0004444645495459639,0.0023612224,0.06791956132302446,0
4804,0.14133837218668036,0.009248751667389385,0.2577715521628935,0.027494993282797704,0.0023760467,0.07531535473793663,0
6365,0.38074534501295054,0.03173163041398121,0.23640983627048875,0.002350803929027042,0.003455182,0.14254446564951934,0
218,0.26199352611086957,0.007184959562718272,0.16576932962185548,0.024613846321772992,0.0015263584,0.10127416354818179,0
94,0.6688193894011795,0.009297214315579042,0.32707889273038165,0.016189902860774347,0.034015138,0.2477259495940373,1
6776,0.31085580214843117,0.006646340297583091,0.06143525520116443,0.00046535019786425667,0.0015074433,0.10061020321763876,0
6636,0.23408464739889237,0.008885362964923794,0.28635444272646443,0.0008383283824290774,0.0038845174,0.10108239567175956,0
102,0.37955810561306436,0.013221662037446156,0.294120408956758,0.015333106621728172,0.0044935127,0.14901631391135278,0
3476,0.22786289243747976,0.007601059009843302,0.1745328539081589,0.024351340072394152,0.002327125,0.09214066460024495,0
677,0.2228929198553012,0.009136347099359175,0.1254857890265529,0.0005273906179651923,0.0020836706,0.08106066890192709,0
2493,0.4131639822165073,0.019355395173167554,0.26241836061961643,0.026155613981877195,0.005550581,0.15902286741961952,0
6116,0.24604516375217053,0.013024345332721036,0.24866326259450303,0.01672914965226979,0.0044969404,0.10467722206544797,0
4429,0.3801490122879813,0.011270218557121034,0.16483249348517381,0.026832053542216044,0.002292285,0.1377090711031571,0
5506,0.575072572415018,0.015758752986473914,0.15093208640391495,0.05870940674036557,0.003708875,0.20204539961662735,0
1871,0.3890983424185992,0.02377957498125335,0.27860716829976523,0.027413137154176363,0.0037704255,0.1535819321893831,0
5097,0.1718669160972756,0.0399989743055456,0.21874784774324202,0.0021952743062804616,0.002465915,0.07861358638742114,0
3525,0.28288401332983804,0.008226791363868677,0.28092823649942034,0.000126491162316999,0.0029181242,0.11468144230070085,0
6476,0.38545395419531386,0.007498941779367266,0.07604281388966529,0.02646305545754149,0.0016284736,0.1297715150537419,0
2692,0.2600120537775759,0.007516102244954674,0.1428146096690437,0.01591895924904758,0.0021385564,0.09686204610854615,0
5532,0.17633202418400196,0.005274128243688405,0.138234424577534,0.026064256286570327,0.0017411094,0.07298564664268659,0
1678,0.4175549390503084,0.04938364940878115,0.27074761767094513,0.031062947333614227,0.0038965584,0.1646611654636915,0
6555,0.2665466235910765,0.01154339735739979,0.18111740397321685,0.0006480309446920696,0.0030778158,0.10028301814834903,0
1390,0.5575806330970309,0.044996516441545446,0.2847323171714592,0.06051273867606268,0.0073727784,0.21456145463116505,1
7001,0.5005367529328981,0.016760176977823886,0.17914922085359875,0.0025110812447762154,0.003328184,0.17125263712814376,0
1865,0.42948944694324553,0.024212953872321967,0.19402010251420346,0.025711811518161314,0.0035880897,0.15688892896436596,0
2084,0.30395790934369976,0.003694623527239938,0.1791148408197409,0.028029812211079724,0.0024734484,0.11581631625918551,0
2338,0.31911844018976454,0.006009884244441448,0.21198681104869768,0.0002831876179420517,0.00291916,0.11846758716349044,0
4148,0.3191934639014283,0.011135411510753628,0.23082223594115353,0.02505295140478413,0.0033960035,0.1259831953185485,0
2751,0.48218337880846507,0.023797927751727503,0.3056534035588893,0.0007439840015682621,0.010813834,0.18099309400387892,0
4483,0.2953522150981092,0.01589123043646195,0.3213947330808641,0.028568177438192496,0.0036299292,0.12913687520791073,0
6083,0.3368740415162824,0.021660107179225306,0.10353918488115449,0.0007832754728107543,0.0016291711,0.11422754809055441,0
6073,0.06317547390573737,0.005607447075923757,0.10642240304221656,0.026198813971237054,0.0007210678,0.03561171032400864,0
6454,0.2028724679874619,0.01329744108048099,0.2441170056831017,0.025783466264757637,0.002582424,0.09253460558670794,0
3478,0.28471649687796324,0.022506933495175716,0.3270811985238988,0.000996199058361993,0.003693281,0.12168098641585585,0
1028,0.2852579085217909,0.00813855721915501,0.22783061108515534,0.0010611353149198271,0.002972529,0.11027827521923719,0
2583,0.2126600955000393,0.004382453664050307,0.11301371234247551,0.02696166079138821,0.002419742,0.08165590004935507,0
2133,0.42132748087860467,0.010546434791998812,0.15788093553131727,0.024603161743995794,0.0037136707,0.14927571491026928,0
1740,0.5801776514786395,0.02863894833087082,0.33410509983018877,0.0015924877580497396,0.014815283,0.2150907829930805,1
3401,0.2213498490921899,0.010075203997672505,0.1414245732098278,0.027575440085676455,0.0017575389,0.08759728216369515,0
4908,0.22420104757646803,0.004920692130960682,0.12974893978318464,0.00034704961304145076,0.0011766428,0.0811496802377847,0
7087,0.2553709818548611,0.006645542751059798,0.058828086203103216,0.0003933573170729241,0.0007242807,0.08345461313672418,0
7467,0.2929783263407391,0.006744220314475684,0.13782074900357708,0.0001544871927033488,0.0031894282,0.10333772080391117,0
4975,0.24377600962772444,0.010596951086565847,0.16499395394986877,0.02606391067340783,0.0024094712,0.0966275168863173,0
5243,0.3252698564360404,0.014101148204292467,0.1701582858000038,3.4147262060698e-05,0.0057349736,0.11773422192963179,0
5671,0.5930391106239558,0.06322622900966487,0.5345373334254467,0.0006584275836666013,0.017743478,0.2431428185061778,1
6580,0.23847300566511365,0.006333755431094601,0.16696805492352812,0.0005491801892845731,0.002306388,0.08967383521719213,0
7648,0.764619212515878,0.021737356382406012,0.37745913246111834,0.00044198089930598994,0.018992193,0.27509146710447563,1
7437,0.3606550029260527,0.012791217631468819,0.16936120279609002,7.202301796470665e-05,0.004950957,0.1279114346195847,0
5049,0.17873883425972054,0.021239044330953135,0.2001903089930345,0.00018184717261888653,0.0029628766,0.07668981804120086,0
1347,0.4806419118251232,0.008926991257656109,0.2606379771163512,0.0008955381605455718,0.0035174135,0.17238340211717465,0
6305,0.24526347522525288,0.008068839165979388,0.12671578914582357,0.025804230996883698,0.0025144038,0.09297267276677539,0
6607,0.24336262899036104,0.01270205358372723,0.225477926657869,0.024361950462738157,0.003016794,0.10260421507886129,0
2885,0.14791583622431514,0.004443302721176194,0.15847507569413175,0.015460809782742288,0.0014085609,0.06418131895866215,0
7852,0.16333876933827715,0.013905121855372831,0.20271830738483762,0.0024769825293165753,0.0030473901,0.07207358732067035,0
1466,0.2510527615695877,0.017460080222359904,0.16851084772590344,0.00019771742725471038,0.00281477,0.09479689580267235,0
5386,0.2182012039900815,0.008670585756839934,0.20852404872635466,0.026554421067794095,0.0031175432,0.09342597185933141,0
3287,0.34897570684920953,0.004239281443113164,0.1476244389367239,0.00020739866585052258,0.0015696189,0.12039144951272586,0
6728,0.23721411597743,0.007356805176087833,0.16439530663673646,0.021091719268406493,0.0020723066,0.09317948181464553,0
4841,0.16639022754939412,0.008072477071507097,0.1793525439949565,0.001776655975091557,0.0021089045,0.0696475729729755,0
4160,0.4147289208588193,0.017165043823236144,0.19588982272676173,0.028058342425216775,0.0023447205,0.15203924758034848,0
1124,0.1529715654495061,0.004980348851815115,0.1046364771884322,0.025051883758544186,0.00038645603,0.06197946580178388,0
1567,0.4214291901069282,0.011105304042963305,0.1551321479938838,0.0025589687315332836,0.0032967476,0.1445533202766101,0
5081,0.38716448454103825,0.011372591599086572,0.24151090535906788,0.0010673251446603825,0.003851096,0.14280648890751854,0
3308,0.2077181477261039,0.008825532776895987,0.20018345014105537,0.026547353224902277,0.0029029413,0.0893966956716821,0
1633,0.224830117670718,0.006588318529901115,0.15337584099377705,0.02660962581099299,0.0016965482,0.0892763408849725,0
1035,0.17507724295086188,0.012350271556876813,0.1565755327985761,0.015071055100092205,0.0026930957,0.07323789307714393,0
1972,0.3894931902500719,0.011177185031838479,0.25128110214799276,0.026377374142085543,0.003672892,0.1494711282664694,0
1408,0.4818501180035412,0.02080952554918789,0.192362014083723,0.026185679625839526,0.009484339,0.1739546270480193,0
6102,0.6676390657038456,0.008840269289767541,0.3270777407541537,0.0022223093982439105,0.034067888,0.24454834912531495,1
6644,0.3998378616469279,0.014504471742208513,0.32707434003345187,0.014987356581328267,0.0043948637,0.15842517015412394,0
7902,0.16595489163232185,0.006442334112844589,0.1901011151912422,0.015686185453382878,0.0025501987,0.07334310917795558,0
5821,0.17090287381357755,0.005291280103167577,0.16730433501441316,0.001867999923947598,0.0017018754,0.06941458625934958,0
3935,0.19880479811560056,0.013709499185282584,0.23836877919318744,0.025736709785099024,0.0042323926,0.09126632704674174,0
2311,0.10383453541317833,0.009666166554901857,0.1320417393054528,0.027854332889418385,0.002030068,0.05150103825758287,0
6259,0.34369190614136547,0.02006449386122257,0.2087298922815851,0.02676667533530768,0.0044179107,0.13266571882875974,0
534,0.3875560741653092,0.008996207032819455,0.1358586028980267,0.0004526232970297645,0.0026802274,0.13164689613171018,0
1076,0.3060790488946295,0.008446699788195967,0.16025055637632074,0.026101368035819,0.0022994753,0.11460355651380015,0
2690,0.3025984651024721,0.010807259316762793,0.17593572524316872,0.0031410247634843093,0.003804877,0.111223506112985,0
3443,0.21901258787894637,0.007901697016800224,0.13520355423922603,0.0021924810476767775,0.0018069597,0.08099488564490902,0
5549,0.36466385753237357,0.01820849457008561,0.2581829639546855,0.025857704358749952,0.0070961933,0.1443387021031885,0
6844,0.17018277285917233,0.00500397591338108,0.13024722676092876,0.0006213638175976366,0.0018971912,0.06527338224928948,0
1503,0.25704825207412285,0.0028798719166140923,0.10081206724472577,0.028890763286445877,0.00087525137,0.09352439762342876,0
2860,0.47206133196592504,0.009984984294740927,0.1464598134694431,0.02662530587077192,0.0048368643,0.16403899990133872,0
3218,0.2940455008509787,0.008617947386053206,0.17820590133694586,0.027387704225000805,0.0029333078,0.11325356835426326,0
2209,0.29521517984711076,0.017501304936573096,0.25003283321334036,0.02604151239850616,0.004395325,0.12184486783285732,0
5401,0.2525298759595154,0.010106417993267926,0.2583337544812956,0.02663610701518148,0.0031772945,0.10888338983720022,0
5932,0.25980719474814784,0.0025701765249059594,0.12390999624035905,0.00011673474337842477,0.0018751529,0.09117606855127662,0
4607,0.1504176241043561,0.007785089254145098,0.18223480862159525,0.028207948726112823,0.001909342,0.07034166937945541,0
1011,0.5749548974233561,0.03087590434899722,0.24051058692003358,0.027247548938178722,0.006982148,0.20716927272903266,0
2578,0.2740808443390552,0.02134753279608533,0.19333733211501772,0.022657595172398612,0.003417774,0.10924959108166422,0
5677,0.6391593738069902,0.009908343421334374,0.3270825822278561,0.027941405123365664,0.033669516,0.24113604122374463,1
1413,0.24048034025813697,0.01042727457278758,0.06922681138951278,0.028621446859457736,0.0018214539,0.08638023622033536,0
3878,0.5530446848292745,0.018247734721450453,0.2618907057156293,0.026205820872690418,0.006112165,0.20100206313563657,0
2657,0.220975805323519,0.005264278106638022,0.094557467175114,0.024965685893320395,0.0011095479,0.08160091768363809,0
1329,0.2759479148238895,0.007559327194320748,0.14296575839137987,0.0022335871107266553,0.0017903179,0.09882069584468514,0
5479,0.36375647962336255,0.019200287781650067,0.19911556342457687,0.0246091995515987,0.0035744705,0.13695271014492386,0
6885,0.27105558222694504,0.008425186298279696,0.14715610120475034,0.00047877049326573793,0.0023052196,0.0976621234348445,0
66,0.1794385557388515,0.010276580613580905,0.040475864708864766,0.01618016583112334,0.0009719131,0.062434418351587744,0
744,0.22365019078958448,0.013157928948091015,0.2091928303401893,0.0010709096156899817,0.0028805668,0.09040848517308314,0
3106,0.14586261985079677,0.006372533792516579,0.09083698657889933,0.0008823836839456199,0.0012821108,0.054040847983895225,0
7790,0.41716833616269033,0.03104321568960449,0.2015697946715257,0.0004609240742171295,0.0050774687,0.15002722740199034,0
5341,0.22060668750019266,0.01151475250006032,0.23427526350915942,0.024497056859258407,0.0022255788,0.09632809287489177,0
1375,0.38536948996621634,0.010569584013891607,0.08804825147258463,0.02193052532983977,0.005012432,0.13136246533159968,0
6759,0.6514031070020254,0.014197564405348338,0.3625794638397776,0.02766103039713435,0.032247126,0.2483049793940749,1
264,0.22802201481380177,0.01259759693496884,0.26097433903097095,0.023319149254663066,0.0027214945,0.10124407630869367,0
6770,0.2948180191393347,0.0186504165762823,0.2121818623415449,0.025744889649245532,0.0045962725,0.11805649330847265,0
1719,0.2077067211687954,0.011739580644085142,0.07885139970239037,0.023856147698852276,0.0022103009,0.07680543418948131,0
3699,0.2961814537273692,0.009647995149772059,0.12157736974698315,0.017543999696451068,0.0023073053,0.10617796419733613,0
2942,0.37495860682740273,0.013319029320646564,0.28864232460364503,0.0025863951017063487,0.004478635,0.14454458690121982,0
5756,0.27885896864395127,0.007077510529969128,0.21885878842734052,0.0259700438931616,0.0019409506,0.11202761449294008,0
3333,0.30885012528670225,0.03506039587718523,0.10693434809686869,0.02788288765261529,0.002109054,0.11306380574033062,0
867,0.17203961210101412,0.004784605322471878,0.09241506954243595,9.548064277252405e-05,0.0012032138,0.06171191140250245,0
812,0.6674213299590068,0.0074778450333628475,0.32708509767969995,0.024033717562169005,0.033837408,0.2486406591196553,1
2869,0.3755817405571499,0.009378001210503518,0.11101631327160952,0.028193722722886276,0.0019388922,0.13093436586025028,0
5929,0.21697933058584778,0.012917743195870832,0.13572064192724137,0.02921935007835832,0.0035108833,0.08685477276682933,0
3115,0.20691884795057708,0.006482254889526101,0.08713036322174782,0.02442373610744557,0.0009669823,0.0766117581179659,0
223,0.14514639632658616,0.018297980332077014,0.04017734076244516,0.00024257149572198404,0.0023882815,0.05015644980759903,0
